오퍼레이션 번호,오퍼레이션명(국문),항목명(영문),항목명(국문),항목크기,항목구분,샘플데이터,항목설명
12,나라장터검색조건에 의한 입찰공고용역조회,dminsttNm,수요기관명,200,1,국토해양부 원주지방국토관리청," 중앙조달인 경우 조달사업에 관한 법률 제2조(정의)에 따라 수요물자의 구매 공급 또는 시설공사 계약의 체결을 조달청장에게 요청할 수 있도록 조달청장이 인정하여 등록한 기관 또는 자체전자조달시스템을 이용하는 기관인 경우 계약을 의뢰한 기관의 명으로 공고기관과 수요기관이 동일할 수 있음"
12,나라장터검색조건에 의한 입찰공고용역조회,bidMethdNm,입찰방식명,200,1,전자입찰,"공고의 입찰방식명 직찰 전자입찰,전자입찰/직찰,전자/직찰/우편/상시,직찰/우편/상시,우편/상시,전자시담,복수견적(역경매),직찰/우편,전자시담(다자간)"
12,나라장터검색조건에 의한 입찰공고용역조회,cntrctCnclsMthdNm,계약체결방법명,200,1,제한(총액),"계약체결의 방법을 구분하는 명 *일반경쟁계약은 계약 대상 물품의 규격 및 시방서와 계약조건 등을 널리 공고하여 일정한 자격을 가진 불특정 다수인의 입찰희망자를 모두 경쟁 입찰하는 계약방법 *제한경쟁계약은 일반·지명경쟁계약제도의 단점을 보완하기 위해 실적제한, 기술보유제한, 특정물품제한, 지역제한 등을 두는 계약방법 *지명경쟁계약은 계약상대자의 신용과 실적 등에 있어 적당하다고 인정하는 특정 다수의 경쟁 참가자를 지명하여 계약 상대방을 결정하는 계약방법 *수의계약은 계약상대자를 결정함에 있어 경쟁방법에 의하지 않고 특정인을 선정하여 계약하는 계약방법"
12,나라장터검색조건에 의한 입찰공고용역조회,ntceInsttOfclNm,공고기관담당자명,35,0,강정희," 공고기관의 공고를 담당하는 담당자의 명"
12,나라장터검색조건에 의한 입찰공고용역조회,ntceInsttOfclTelNo,공고기관담당자전화번호,25,0,070-4056-8417,공고기관의 공고를 담당하는 담당자의 전화번호
12,나라장터검색조건에 의한 입찰공고용역조회,ntceInsttOfclEmailAdrs,공고기관담당자이메일주소,100,0,940584@korea.kr,공고기관의 공고를 담당하는 담당자의 이메일주소
12,나라장터검색조건에 의한 입찰공고용역조회,exctvNm,집행관명,35,0,함인철,공고의 집행관명
12,나라장터검색조건에 의한 입찰공고용역조회,bidQlfctRgstDt,입찰참가자격등록마감일시,19,0,2008-11-04 18:00," 입찰참가등록이란 입찰사무를 효과적으로 집행하기 위하여 사전에 입찰참가자격등록을 해두었다가 필요 시 입찰에 참여하는 제도로 해당 공고에 대한 입찰참가자격의 등록이 완료되어야 하는 시점을 의미함 “YYYY-MM-DD HH:MM:SS”"
12,나라장터검색조건에 의한 입찰공고용역조회,cmmnSpldmdAgrmntRcptdocMethd,공동수급협정서접수방식,30,0,수기,"공동수급협정서의 접수방식을 받지 않을 것인지 전자문서로 받을 것인지 또는 수기로 받을 것인지에 따라 “없음”,“전자문서”,“수기”"
12,나라장터검색조건에 의한 입찰공고용역조회,cmmnSpldmdAgrmntClseDt,공동수급협정마감일시,19,0,2016-05-09 18:00:00,공동계약이 허용된 공고에 대해 공동수급체를 구성하여 입찰에 참여하고자 할 경우 구성원이 일정 분담내용에 따라 나누어 공동으로 이행하는 약속을 한 공동수급협정서를 작성하여야 하며 이때 공동수급협정서의 등록(작성) 마감 시점을 의미함”YYYY-MM-DD HH:MM:SS”
12,나라장터검색조건에 의한 입찰공고용역조회,cmmnSpldmdCorpRgnLmtYn,공동수급업체지역제한여부,1,0,N,공동수급협정시 구성원의 지역제한을 적용할지 여부. 지역제한인경우 협정 구성업체가 참가제한지역에 포함되어야 함.(Y/N)
12,나라장터검색조건에 의한 입찰공고용역조회,bidBeginDt,입찰개시일시,19,0,2008-11-04 09:00:00,입찰서의 제출을 개시하는 일시 “YYYY-MM-DD HH:MM:SS”
12,나라장터검색조건에 의한 입찰공고용역조회,bidClseDt,입찰마감일시,19,0,2008-11-05 14:00:00," 입찰서의 제출을 마감하는 일시 “YYYY-MM-DD HH:MM:SS”"
12,나라장터검색조건에 의한 입찰공고용역조회,opengDt,개찰일시,19,0,2008-11-05 15:00:00," 집행관이 개찰을 수행할 수 있는 시작일시이며 개찰일시 이후에 개찰이 가능함 실제 개찰을 수행한 시간을 의미하지 않음 “YYYY-MM-DD HH:MM:SS”"
12,나라장터검색조건에 의한 입찰공고용역조회,ntceSpecDocUrl1,공고규격서URL1,800,0,추후제공예정,공고의 공고규격서URL
12,나라장터검색조건에 의한 입찰공고용역조회,ntceSpecDocUrl2,공고규격서URL2,800,0,추후제공예정,공고의 공고규격서URL
12,나라장터검색조건에 의한 입찰공고용역조회,ntceSpecDocUrl3,공고규격서URL3,800,0,추후제공예정,공고의 공고규격서URL
12,나라장터검색조건에 의한 입찰공고용역조회,ntceSpecDocUrl4,공고규격서URL4,800,0,추후제공예정,공고의 공고규격서URL
12,나라장터검색조건에 의한 입찰공고용역조회,ntceSpecDocUrl5,공고규격서URL5,800,0,추후제공예정,공고의 공고규격서URL
12,나라장터검색조건에 의한 입찰공고용역조회,ntceSpecDocUrl6,공고규격서URL6,800,0,추후제공예정,공고의 공고규격서URL
12,나라장터검색조건에 의한 입찰공고용역조회,ntceSpecDocUrl7,공고규격서URL7,800,0,추후제공예정,공고의 공고규격서URL
12,나라장터검색조건에 의한 입찰공고용역조회,ntceSpecDocUrl8,공고규격서URL8,800,0,추후제공예정,공고의 공고규격서URL
12,나라장터검색조건에 의한 입찰공고용역조회,ntceSpecDocUrl9,공고규격서URL9,800,0,추후제공예정,공고의 공고규격서URL
12,나라장터검색조건에 의한 입찰공고용역조회,ntceSpecDocUrl10,공고규격서URL10,800,0,추후제공예정,공고의 공고규격서URL
12,나라장터검색조건에 의한 입찰공고용역조회,ntceSpecFileNm1,공고규격파일명1,256,0,2008091741100.txt,공고의 공고규격파일명
12,나라장터검색조건에 의한 입찰공고용역조회,ntceSpecFileNm2,공고규격파일명2,256,0,2008091741100-1.hwp,공고의 공고규격파일명
12,나라장터검색조건에 의한 입찰공고용역조회,ntceSpecFileNm3,공고규격파일명3,256,0,2008091741100-2.xls,공고의 공고규격파일명
12,나라장터검색조건에 의한 입찰공고용역조회,ntceSpecFileNm4,공고규격파일명4,256,0,20150407458-01_1430460593864_사업수행능력평가서 작성안내서.hwp,공고의 공고규격파일명
12,나라장터검색조건에 의한 입찰공고용역조회,ntceSpecFileNm5,공고규격파일명5,256,0,20150407458-01_1430460593864_사업수행능력평가서 작성안내서.hwp,공고의 공고규격파일명
12,나라장터검색조건에 의한 입찰공고용역조회,ntceSpecFileNm6,공고규격파일명6,256,0,20150407458-01_1430460593864_사업수행능력평가서 작성안내서.hwp,공고의 공고규격파일명
12,나라장터검색조건에 의한 입찰공고용역조회,ntceSpecFileNm7,공고규격파일명7,256,0,20150407458-01_1430460593864_사업수행능력평가서 작성안내서.hwp,공고의 공고규격파일명
12,나라장터검색조건에 의한 입찰공고용역조회,ntceSpecFileNm8,공고규격파일명8,256,0,20150407458-01_1430460593864_사업수행능력평가서 작성안내서.hwp,공고의 공고규격파일명
12,나라장터검색조건에 의한 입찰공고용역조회,ntceSpecFileNm9,공고규격파일명9,256,0,20150407458-01_1430460593864_사업수행능력평가서 작성안내서.hwp,공고의 공고규격파일명
12,나라장터검색조건에 의한 입찰공고용역조회,ntceSpecFileNm10,공고규격파일명10,256,0,20150407458-01_1430460593864_사업수행능력평가서 작성안내서.hwp,공고의 공고규격파일명
12,나라장터검색조건에 의한 입찰공고용역조회,rbidPermsnYn,재입찰허용여부,1,0,Y,입찰이 유찰되는 경우 재공고 없이 다시 입찰(Y/N)
12,나라장터검색조건에 의한 입찰공고용역조회,pqApplDocRcptMthdNm,PQ신청서접수방법명,30,0,없음,PQ대상공고에서 PQ심사신청서를 어떻게 받을지에 대한 코드명
12,나라장터검색조건에 의한 입찰공고용역조회,pqApplDocRcptDt,PQ신청서접수일시,19,0,2015-05-11 18:00:00,PQ심사신청서 접수 마감일시 “YYYY-MM-DD HH:MM:SS”
12,나라장터검색조건에 의한 입찰공고용역조회,tpEvalApplMthdNm,TP심사신청방법명,30,0,없음,공고의 TP심사신청방법명
12,나라장터검색조건에 의한 입찰공고용역조회,tpEvalApplClseDt,TP심사신청마감일시,19,0,2015-05-11 18:00,공고의 TP심사신청마감일시 “YYYY-MM-DD HH:MM:SS”
12,나라장터검색조건에 의한 입찰공고용역조회,jntcontrctDutyRgnNm1,공동도급의무지역명1,200,0,서울특별시,공고의 공동도급의무지역명
12,나라장터검색조건에 의한 입찰공고용역조회,jntcontrctDutyRgnNm2,공동도급의무지역명2,200,0,서울특별시,공고의 공동도급의무지역명
12,나라장터검색조건에 의한 입찰공고용역조회,jntcontrctDutyRgnNm3,공동도급의무지역명3,200,0,서울특별시,공고의 공동도급의무지역명
12,나라장터검색조건에 의한 입찰공고용역조회,rgnDutyJntcontrctRt,지역의무공동도급비율,20,0,40,지역의무공동동급시 3개지역의 공동도급합산 하한 비율(%)
12,나라장터검색조건에 의한 입찰공고용역조회,dtlsBidYn,내역입찰여부,1,0,N,내역입찰인지는 나타내는 항목으로 내역입찰일 경우 투찰시 내역서를 첨부해야함(Y/N)
12,나라장터검색조건에 의한 입찰공고용역조회,bidPrtcptLmtYn,입찰참가제한여부,1,0,N,공고의 입찰참가제한여부(Y/N)
12,나라장터검색조건에 의한 입찰공고용역조회,prearngPrceDcsnMthdNm,예정가격결정방법명,20,0,복수예가,예정가격의 결정을 위해 복수예정가격방식으로 산정하는지 단일 예정가격으로 산정하는지를 구분하는 명
12,나라장터검색조건에 의한 입찰공고용역조회,totPrdprcNum,총예가건수,20,0,15,공고의 총예가건수
12,나라장터검색조건에 의한 입찰공고용역조회,drwtPrdprcNum,추첨예가건수,20,0,4,공고의 추첨예가건수
12,나라장터검색조건에 의한 입찰공고용역조회,asignBdgtAmt,배정예산금액,25,0,89653000," 사업목적물을 달성하기 위하여 배정된 예산액 또는 설계금액(원화,원)"
12,나라장터검색조건에 의한 입찰공고용역조회,presmptPrce,추정가격,25,0,81502728,"물품/공사/용역 등의 조달 계약을 체결함에 있어 국제입찰 대상여부를 판단하는 기준 등으로 삼기 위하여 예정가격이 결정되기 전에 예산에 계상된 금액 등을 기준으로 하여 부가가치세 및 조달 수수료를 제외한 금액(원화,원)"
12,나라장터검색조건에 의한 입찰공고용역조회,opengPlce,개찰장소,100,0,국가종합전자조달시스템(나라장터)," 집행관이 개찰을 하는 장소"
12,나라장터검색조건에 의한 입찰공고용역조회,dcmtgOprtnDt,설명회실시일시,19,0,2002-09-13 09:00:00," 해당 공고에 대한 현장/입찰/과업 설명회를 실시하는 일시”YYYY-MM-DD HH:MM:SS”"
12,나라장터검색조건에 의한 입찰공고용역조회,dcmtgOprtnPlce,설명회실시장소,100,0,우리청 관리과," 해당 공고에 대한 설명회를 실시하는 경우 현장/입찰/과업 설명회를 실시하는 장소"
12,나라장터검색조건에 의한 입찰공고용역조회,bidNtceDtlUrl,입찰공고상세URL,512,0,추후제공예정,나라장터시스템의 입찰공고 상세화면 링크
12,나라장터검색조건에 의한 입찰공고용역조회,bidNtceUrl,입찰공고URL,500,0,http://www.ebidplus.jeonnam.kr,해당 입찰공고를 인터넷상에서 확인할 수 있는 URL주소
12,나라장터검색조건에 의한 입찰공고용역조회,bidPrtcptFeePaymntYn,입찰참가수수료납부여부,30,0,없음,"입찰참가 의사가 있는 자가 납부하여야하는 수수료의 유무 및 납부방법을 표기하는 것으로 ""전자납부, 수기 및 전자납부, 수기, 없음""으로 표기(Y/N)"
12,나라장터검색조건에 의한 입찰공고용역조회,bidPrtcptFee,입찰참가수수료,21,0,10000,"입찰에 참가하기위해 납부하는 수수료(원화,원)"
12,나라장터검색조건에 의한 입찰공고용역조회,bidGrntymnyPaymntYn,입찰보증금납부여부,30,0,불허,입찰보증금을 나라장터에서 전자로 납부가능하게 할지 여부(Y/N)
12,나라장터검색조건에 의한 입찰공고용역조회,crdtrNm,채권자명,200,0,대한민국정부강원지방조달청장,"입찰보증금 항목의 ""보증채권자명""으로 전자입찰보증 접수시 사용"
12,나라장터검색조건에 의한 입찰공고용역조회,ppswGnrlSrvceYn,조달청일반용역여부,1,0,Y,공고의 조달청일반용역여부(Y/N)
12,나라장터검색조건에 의한 입찰공고용역조회,srvceDivNm,용역구분명,30,0,일반용역," 공고의 용역구분명으로 일반용역/기술용역으로 구분"
12,나라장터검색조건에 의한 입찰공고용역조회,prdctClsfcLmtYn,물품분류제한여부,1,0,N,"물품공고의 경우 물품분류번호로 제한할 경우 Y, 물품분류번호 제한없으면 N"
12,나라장터검색조건에 의한 입찰공고용역조회,mnfctYn,제조여부,1,0,N,"물품분류로 투찰제한시 제조물품으로 제한할 지 여부. ""Y""일 경우 투찰시 업체의 경쟁입찰참가자격등록증에 공고서상 물품분류가 제조물품으로 등록되어 있어야 투찰가능(Y/N)"
12,나라장터검색조건에 의한 입찰공고용역조회,purchsObjPrdctList,구매대상물품목록,4000,0..n,[1^7611170100^건설현장청소용역],"공고의 구매대상물품목록으로 [입찰분류번호^세부품명번호(세부물품분류번호)^세부품명(세부물품분류명)],[입찰분류번호^세부품명번호(세부물품분류번호)^세부품명(세부물품분류명)] 제공"
