공고번호,입찰년도,공고제목,발주처(수요기관),지역제한,기초금액,예정가격,예가범위,A값,투찰률(%),참여업체수,공고구분표시,정답사정률(%),Unnamed: 0
,2018,,,,,,,,,,,,0.1% ~ -3.0%
2018-18763,2018,00부대 통신공사(18-2044),국군재정관리단,서울,548267668.0,537358231.0,0.1% ~ -3.0%,0.0,86.745,736.0,기,-1.98981,
,2018,,,,,,,,,,,,+2.5% ~ -2.5%
2018-01-000159-00,2018,과천선 금정~선바위 외 2개노선 재난방송수신설비 케이블안테나 개량 기타공사,국가철도공단,전국/서울/경기,0.0,8307633000.0,+2.5% ~ -2.5%,0.0,-,531.0,기/의무,85.495,
2018-01-000173-00,2018,"경원선 도봉, 방학역 승강설비 설치에 따른 통신공사",국가철도공단,서울,667881000.0,667014157.0,+2.5% ~ -2.5%,0.0,86.335,533.0,기/협정,-0.1298,
2018-01-000127-00,2018,일반·광역철도 서울역외 22개역 열차행선안내장치 개량에 따른 케이블 설치공사,국가철도공단,전국/서울/경기,1925565000.0,1924036967.0,+2.5% ~ -2.5%,0.0,86.335,1241.0,기/의무,-0.07936,
2018-01-000099-00,2018,분당선 구룡외 6개역사 승강설비 설치에 따른 통신공사,국가철도공단,서울/인천/경기,494357000.0,495798977.0,+2.5% ~ -2.5%,0.0,86.335,1432.0,기/협정,0.29168,
N18S011000,2018,분원 CCTV설비 교체보강 통신공사,한국수력원자력(주),서울,22660853.0,22480517.0,+2.5% ~ -2.5%,0.0,87.745,301.0,,-0.79581,
,2018,,,,,,,,,,,,+0% ~ -5%
20181138673-00,2018,2018~2019년도 강남지사 수질분석설비 유지보수용역,한국지역난방공사,서울,31262000.0,30206250.0,+0% ~ -5%,0.0,87.995,17.0,기,-3.37711,
20181010624-00,2018,2018년도 중앙지사 운전정보통신설비 유지보수 용역,한국지역난방공사,서울,13189000.0,12781400.0,+0% ~ -5%,0.0,84.245,18.0,기,-3.09046,
,2018,,,,,,,,,,,,+0% ~ -4%
20181036213-00,2018,경부선 대방 등 20개역 승강장 영상감시설비 개량공사,한국철도공사,서울/인천/경기,620802000.0,613548000.0,+0% ~ -4%,0.0,86.745,2233.0,기,-1.16849,
20181028688-00,2018,경원선 옥수~청량리간 광케이블 신설공사,한국철도공사,서울,256496000.0,249411650.0,+0% ~ -4%,0.0,87.745,916.0,기,-2.76198,
20181020951-00,2018,수도권동부본부 집수정 개량에 따른 전송망설비 신설 타공사,한국철도공사,서울/경기,330887000.0,325938625.0,+0% ~ -4%,0.0,86.745,1994.0,기,-1.49549,
20181010554-00,2018,철도교통관제센터 열차무선 관제통화장치 보수공사,한국철도공사,서울,78848000.0,77179600.0,+0% ~ -4%,0.0,87.745,987.0,기,-2.11597,
20181004854-00,2018,경의선 수색역 통신설비 개량 타공사,한국철도공사,서울,289928000.0,284768775.0,+0% ~ -4%,0.0,87.745,963.0,기,-1.77949,
20180919637-00,2018,경부선 남영등 9역 승강장 영상감시설비 보수공사,한국철도공사,서울/경기,95426000.0,93069975.0,+0% ~ -4%,0.0,87.745,2082.0,기,-2.46896,
20180915726-00,2018,이문차량지 경수선 방송설비 개량공사,한국철도공사,서울,73331000.0,71217650.0,+0% ~ -4%,0.0,87.745,1021.0,기,-2.88194,
20180907226-00,2018,경부선 광역급행열차 확대운행을 위한 군포역 외 1역 통신설비 개량공사,한국철도공사,서울/경기,761570000.0,745586600.0,+0% ~ -4%,0.0,86.745,2006.0,기/연기,-2.09875,
20180824809-00,2018,영등포시설사업소 신축에 따른 통신설비 타공사,한국철도공사,서울,138198000.0,134952125.0,+0% ~ -4%,0.0,87.745,971.0,기,-2.34872,
20180818676-00,2018,경원선 청량리역 무선방송설비 보수공사,한국철도공사,서울,37273000.0,36554350.0,+0% ~ -4%,0.0,87.745,920.0,기,-1.92808,
20180633494-00,2018,경원선 청량리역 영상감시설비 개량 타공사,한국철도공사,서울,304678000.0,298287400.0,+0% ~ -4%,0.0,87.745,918.0,기,-2.0975,
20180527758-00,2018,서울역구내 영상감시설비 신설공사,한국철도공사,서울,49991000.0,49384550.0,+0% ~ -4%,0.0,87.745,927.0,기,-1.21312,
20180511602-00,2018,수서평택고속선 자곡PP 외 11개소 환경감시설비 설치공사,한국철도공사,서울/경기,10522000.0,10394475.0,+0% ~ -4%,0.0,87.745,975.0,기,-1.21199,
20180506200-00,2018,중앙선 구리SS등 13개소 종합감시설비 개량 타공사,한국철도공사,서울/경기/강원,440124000.0,430771400.0,+0% ~ -4%,0.0,86.745,2130.0,기,-2.125,
20180441726-00,2018,경부선 수원역 등 18역 역무자동화설비 통신방식 개선 기타공사,한국철도공사,서울/인천/경기,459109000.0,451343200.0,+0% ~ -4%,0.0,86.745,2120.0,,-1.6915,
20181015402-00,2018,경원선 용산~옥수역간 광케이블 신설공사,한국철도공사,서울,299453000.0,293189250.0,+0% ~ -4%,0.0,87.745,958.0,기,-2.09174,
20181006673-00,2018,서울사옥 영상회의실 방송설비 개량공사,한국철도공사,서울,53719000.0,52869200.0,+0% ~ -4%,0.0,87.745,1013.0,기,-1.58194,
20180505211-00,2018,경의선 선촌역 등 5개역 방송설비 개량공사,한국철도공사,서울/경기,48981000.0,48479975.0,+0% ~ -4%,0.0,87.745,2061.0,기,-1.0229,
20180505195-00,2018,경원선 이촌 등 3역 방송설비 개량공사,한국철도공사,서울,29477000.0,28889050.0,+0% ~ -4%,0.0,87.745,882.0,기,-1.99461,
,2018,,,,,,,,,,,,0.0% ~ -3.0%
37541,2018,00부대 전관방송용 앰프 설치 납품,제6950부대,서울/경기,48850000.0,48143788.0,0.0% ~ -3.0%,0.0,87.995,143.0,물품/기,-1.44568,
34843,2018,18년 00사령부 화상회의 구축 사업,동원전력사령부,서울/경기,43043400.0,42451708.0,0.0% ~ -3.0%,0.0,87.995,60.0,물품/정,-1.37465,
2018-12608,2018,00체력단련장 통신공사(18-2027),국군재정관리단,서울,44259000.0,43688202.0,0.0% ~ -3.0%,0.0,87.745,770.0,기,-1.28968,
2018-11935,2018,00아파트 주차관제설비공사,제1363부대,서울,15831000.0,15514381.0,0.0% ~ -3.0%,0.0,87.745,94.0,기,-2.0,
2018-11506,2018,00부대 통신공사(18-2016),국군재정관리단,서울,472371640.0,465038644.0,0.0% ~ -3.0%,0.0,86.745,721.0,기,-1.55238,
2018-11156,2018,교전모의실 통신공사,제1596부대,서울,23531160.0,23169530.0,0.0% ~ -3.0%,0.0,87.745,610.0,기,-1.53682,
2018-08793,2018,00여단 통신공사,제1596부대,서울,29290000.0,28759896.0,0.0% ~ -3.0%,0.0,87.745,661.0,기,-1.80985,
2018-08380,2018,18-00대대 경계용 CCTV 교체공사,해군재경근무지원대대,서울,56796510.0,55769226.0,0.0% ~ -3.0%,0.0,87.745,764.0,기,-1.80871,
15573,2018,18-Y-무인감시장비(CCTV) 유지보수 용역,연평부대,서울/인천/경기,74730000.0,73793756.0,0.0% ~ -3.0%,0.0,87.745,223.0,,-1.25284,
2018-04238,2018,서초지역 통신소 방호시설 통신공사,국방부,서울,10431330.0,10303151.0,0.0% ~ -3.0%,0.0,87.745,383.0,,-1.22879,
20191238693-00,2019,2020년 남양주시 도서관 정보화시스템 유지보수 용역,경기도,서울/경기,46382000.0,46237575.0,+3% ~ -3%,0.0,88,16.0,수의,-0.31139,
20191237939-00,2019,대림대학교 실습실 및 강의실 환경 개선 공사(1차)-통신공사,대림대학교,서울/인천/경기,23742000.0,23646250.0,+2% ~ -2%,1018128.0,87.745,2040.0,A값,-0.40330,
20191232970-00,2019,체육관 방송장비개선 공사,서울특별시교육청,서울,34507000.0,34360550.0,+2% ~ -2%,0.0,87.745,933.0,수의,-0.42441,
20191235488-00,2019,2020년 터널 및 지하차도 CCTV시스템 유지관리 용역,서울특별시,서울,38940000.0,39242550.0,+3% ~ -3%,0.0,88,117.0,기/수의,0.77696,
20191238770-00,2019,"2020년 터널 및 지하차도 라디오, DMB 재방송설비 유지관리 용역(연간단가)-강서 (긴급공고)",서울특별시,서울,68371600.0,68995200.0,+3% ~ -3%,0.0,87.745,97.0,기,0.91207,
20191234325-01,2019,2020년 통신장비 유지보수 용역업체 선정,성동구도시관리공단,서울/경기,53780000.0,54671725.0,+3% ~ -3%,0.0,-,17.0,물품/기/정,1.65809,
20191233293-00,2019,잠실새내역 역사환경개선(냉방) PSD공사,서울교통공사,서울,442218150.0,443864350.0,+3% ~ -3%,0.0,86.745,930.0,기,0.37225,
20191232440-00,2019,서울의료원 가임클리닉 시술연구부 구축 통신공사,서울특별시,서울,72644000.0,71968825.0,+3% ~ -3%,0.0,87.745,1081.0,수의,-0.92943,
20191231870-00,2019,구립옥수푸른숲어린이집(가칭) 건립 신축공사(통신),서울특별시,서울,62777000.0,62393150.0,+3% ~ -3%,0.0,87.745,1084.0,,-0.61146,
20191213257-00,2019,ICT 로봇 벤처리빙랩 통신공사,서울지방조달청/재단법인서울디지털재단,서울,122489000.0,122665750.0,+3% ~ -3%,0.0,87.745,938.0,기/협정,0.14429,
20191234333-00,2019,2020년 광진문화재단 전광판 유지관리 용역,(재)광진문화재단,서울/경기,18000000.0,17915000.0,+3% ~ -3%,0.0,90,43.0,수의,-0.47223,
20191235156-00,2019,2호선 역사 내진보강공사에 따른 정보통신공사 (긴급공고),서울교통공사,서울,232232550.0,228174925.0,+3% ~ -3%,0.0,87.745,966.0,기,-1.74723,
20191235094-00,2019,3호선 역사 내진보강공사에 따른 정보통신공사 (긴급공고),서울교통공사,서울,219620610.0,219397750.0,+3% ~ -3%,0.0,87.745,973.0,기,-0.10148,
20191235034-00,2019,4호선 역사 내진보강공사에 따른 정보통신공사 (긴급공고),서울교통공사,서울,122011450.0,122617600.0,+3% ~ -3%,0.0,87.745,972.0,기,0.49679,
20191234766-00,2019,2020년 다기능사무기기 유지보수 (긴급공고),서울특별시/서울특별시,서울,107250650.0,107409425.0,+3% ~ -3%,0.0,87.745,45.0,기/협정,0.14804,
20191233375-00,2019,통합방범모듈 제조·구매 설치,서울특별시,서울,193658000.0,193137100.0,+3% ~ -3%,0.0,87.945,79.0,물품,-0.26898,
20191231460-00,2019,승강장안전문 장애물검지센서 모니터링 시스템 설치 공사(2차),서울교통공사,서울,505079970.0,507332700.0,+3% ~ -3%,0.0,86.745,314.0,기,0.44601,
20191229226-00,2019,중앙선 청량리역 승강장 개량에 따른 통신설비 개량공사,한국철도공사,서울,164813000.0,164998450.0,+2% ~ -2%,6926279.0,87.745,947.0,기/A값,0.11252,
20191228716-01,2019,서울대학교 의과대학 의학도서관 이전 통신 공사 (긴급공고) (정정공고),서울대학교,서울,249689000.0,248394400.0,+2% ~ -2%,9916486.0,87.745,970.0,기/정/A값,-0.51849,
20191226211-01,2019,2020년 서초구립도서관(5개관) 정보화시스템 유지보수[긴급] (긴급공고) (정정공고),재단법인,서울/인천/경기,143200000.0,141670300.0,+3% ~ -3%,0.0,87.745,32.0,기/정,-1.06823,
20191226982-00,2019,2020년 음향설비 유지관리 용역,서울특별시/서울특별시,서울,165880000.0,165940200.0,+3% ~ -3%,0.0,87.745,54.0,기,0.03629,
52768,2019,20-Y-IP교환기 유지보수 용역,연평부대,서울/인천/경기,21332000.0,21190910.0,0.0% ~ -2.0%,0.0,88,54.0,기/수의,-0.66141,
20191229364-01,2019,2020년 시흥시 도서관 자동화장비 통합유지보수 용역,경기도,서울/경기,66791000.0,66957375.0,+3% ~ -3%,0.0,87.745,18.0,기/정/연기,0.24909,
20191228277-00,2019,2020년 중랑구시설관리공단 전산시스템 통합유지보수 용역(긴급),중랑구시설관리공단,서울,98741000.0,98095525.0,+3% ~ -3%,0.0,87.745,22.0,기/연기,-0.65371,
20191212101-00,2019,잠실새내역 역사 환경개선(냉방) 정보통신공사,서울교통공사,전국/서울,2078092110.0,2067535450.0,+3% ~ -3%,0.0,86.745,909.0,기/연기/의무,-0.50800,
20191208982-01,2019,[변경공고]게임인재원 교육공간 구축 통신공사 (정정공고),한국콘텐츠진흥원,서울/인천/경기,21140000.0,21162450.0,+2% ~ -2%,1212832.0,87.745,1943.0,기/정/A값/연기,0.10619,
20191224873-00,2019,남가좌2동주민센터 리모델링 통신공사,서울특별시,서울,35040000.0,34647950.0,+3% ~ -3%,0.0,87.745,1015.0,수의,-1.11887,
20191226640-00,2019,2020년 대기오염 옥외전광판 유지보수 용역,인천광역시,서울/인천/경기,29986000.0,29897750.0,+3% ~ -3%,0.0,88,16.0,기/수의,-0.29431,
20191224738-00,2019,신월중 시청각실 환경개선 통신공사,서울특별시교육청,서울,35535000.0,35088725.0,+3% ~ -3%,0.0,87.745,993.0,기/수의,-1.25588,
20191224735-00,2019,수명유치원 외 1원(신정유) 환경개선 통신공사,서울특별시교육청,서울,39943000.0,39962525.0,+3% ~ -3%,0.0,87.745,1004.0,기/수의,0.04888,
20191222329-00,2019,성내도서관 정보통신시설 이전 및 설치 공사,서울특별시,서울,39358000.0,39417100.0,+3% ~ -3%,0.0,87.745,1006.0,수의,0.15016,
20191221738-00,2019,2020년도 강남지사 수질분석설비 유지보수용역,한국지역난방공사,서울,27049000.0,27251650.0,+2% ~ -2%,0.0,87.995,30.0,기,0.74919,
20191223028-00,2019,2020년도 주차검지시스템 유지보수 용역,서울시설공단,서울/경기,40689000.0,39962850.0,+3% ~ -3%,0.0,88,126.0,수의,-1.78464,
20191224325-00,2019,남대문시장 삼익패션타운 CCTV 설치공사,서울특별시,서울,48532000.0,47872750.0,+3% ~ -3%,0.0,87.745,1025.0,기/수의,-1.35839,
20191223845-00,2019,통합민원실 설치 및 정비 통신공사 (긴급공고),서울특별시,서울,256700000.0,256978600.0,+3% ~ -3%,0.0,87.745,989.0,기,0.10853,
20191219192-00,2019,내곡동종합시설 리모델링공사(통신),서울특별시,서울,145750000.0,146021875.0,+3% ~ -3%,0.0,87.745,1011.0,기,0.18653,
20191216670-00,2019,2019년 북한산 사기막야영장 조성공사(통신),국립공원공단,서울/경기,103570000.0,102999875.0,+2% ~ -2%,5249780.0,87.745,2239.0,기/A값,-0.55048,
2019-24947,2019,00부대 취사식당 통신공사(신-19-4),특수전사령부,서울,44897990.0,44351567.0,0.0% ~ -2.0%,0.0,87.745,769.0,기/수의,-1.21704,
20191221516-00,2019,2020년 서울시설공단 행정통신망 유지보수 용역,서울시설공단,서울,22768000.0,23024550.0,+3% ~ -3%,0.0,88,12.0,기/수의,1.12680,
20191217737-00,2019,교통정보시스템 센터 전산장비(서버 등) 유지보수,성남도시개발공사,서울/경기,49612000.0,50201450.0,+3% ~ -3%,0.0,88,11.0,기/수의,1.18811,
20191210796-01,2019,서울잠일초등학교 방송시설개선 통신공사 (공고),서울특별시강동교육청,서울,179462000.0,178176200.0,+3% ~ -3%,0.0,87.745,1038.0,정,-0.71648,
20191221573-00,2019,염창중 급식시설 증축 통신공사,서울특별시교육청,서울,31556000.0,31783950.0,+3% ~ -3%,0.0,87.745,925.0,수의,0.72236,
20191220768-00,2019,강서구 청소년상담복지센터 신축 통신공사,서울특별시,서울,61083000.0,60993875.0,+3% ~ -3%,0.0,87.745,1086.0,수의,-0.14591,
20191220034-00,2019,목동중 소통어울림 교무행정실 개선 통신공사,서울특별시교육청,서울,43768000.0,43725150.0,+3% ~ -3%,0.0,87.745,1022.0,수의,-0.09791,
20191219177-00,2019,동일여상고 비중확대 실습실 개선공사(통신),서울특별시교육청,서울,44084000.0,44187425.0,+2% ~ -2%,0.0,87.745,1026.0,수의,0.23460,
20191223205-01,2019,(긴급)청원고등학교 석면 해체 제거에 따른 본관동 통신 공사 (긴급공고) (정정공고),서울특별시교육청,서울,62970000.0,62833575.0,+2% ~ -2%,0.0,87.745,870.0,기/정/수의,-0.21666,
20191218373-00,2019,대진디자인고 방송선로개선공사 입찰공고 (긴급공고),서울특별시교육청,서울,170033000.0,168964400.0,+2% ~ -2%,2173518.0,87.745,956.0,A값,-0.62847,
20191212591-00,2019,2020년 터널 라디오 재방송설비 유지관리 용역(연간단가),서울특별시,서울,23768000.0,23719450.0,+3% ~ -3%,0.0,88,89.0,기/수의,-0.20427,
20191217765-00,2019,(긴급)강동송파교육지원청 청사 증축 통신공사 입찰 공고 (긴급공고),서울특별시교육청,서울,92046000.0,91918325.0,+3% ~ -3%,0.0,87.745,961.0,기,-0.13871,
50321,2019,19년 전산부수장비 구매 설치,국군수도병원,서울/경기,42512400.0,42836238.0,+2% ~ -2%,0.0,87.995,23.0,물품/기,0.76174,
20191212881-02,2019,서울디자인창업센터 및 마포출판문화진흥센터 인테리어 공사(보통신) (긴급공고) (공고),서울특별시,서울,238232000.0,236149300.0,+3% ~ -3%,0.0,87.745,1001.0,정,-0.87424,
20191212585-00,2019,2020년 터널 및 지하차도 비상벨시스템 유지관리 용역,서울특별시,서울,23530000.0,23225300.0,+3% ~ -3%,0.0,88,99.0,기/수의,-1.29495,
20191213653-00,2019,2020년 본회의장 전광판 영상표출시스템 유지보수,서울특별시,서울,29627000.0,29921475.0,+3% ~ -3%,0.0,88,23.0,기/수의/협정,0.99394,
20191212838-00,2019,하계문화복지센터 신축 통신공사 (긴급공고),서울특별시,서울,128920000.0,128359250.0,+3% ~ -3%,0.0,87.745,1000.0,기,-0.43496,
20191212581-00,2019,2020년 터널 및 지하차도 CCTV 유지보수 용역(연간단가),서울특별시,서울,25204000.0,25142025.0,+3% ~ -3%,0.0,88,121.0,수의,-0.24590,
49177,2019,20년 전산장비 정비 용역,국군수도병원,서울/경기,91336960.0,91930779.0,+2% ~ -2%,0.0,87.745,28.0,,0.65014,
20191209884-00,2019,2020년 공해차량 운행제한 단속시스템 유지관리 용역,인천광역시,서울/인천/경기,73520000.0,72912225.0,+3% ~ -3%,0.0,87.745,13.0,기/협정,-0.82668,
20191207370-00,2019,청소년수련관 키움센터 어린이도서관 통신공사,서울특별시,서울,16852000.0,16741875.0,+3% ~ -3%,0.0,87.745,791.0,기/수의,-0.65349,
20191210054-00,2019,중계마을복지센터 신축 통신공사 (긴급공고),서울특별시,서울,289195000.0,292650950.0,+3% ~ -3%,0.0,87.745,1025.0,기,1.19502,
20191212291-00,2019,청소년 문화의 집 건립 정보통신공사 (긴급공고),서울특별시,서울,214540000.0,212936350.0,+3% ~ -3%,0.0,87.745,1006.0,기,-0.74749,
2019-24202,2019,00부대 통신공사(19-152),제1596부대,서울,166037160.0,164824162.0,0.0% ~ -2.0%,0.0,87.745,773.0,,-0.73056,
E011909077,2019,2019년 계통보호용 전송설비 구축관련 전원설비 교체공사,한국전력공사,서울,30503152.0,30401439.0,+2% ~ -2%,0.0,87.745,618.0,기/수의,-0.33346,
